wavelength,MAS1,MAS2,MAS3,MAS4,MAS5,MAS6,MAS7,MAS8,MAS9,MAS10
1725.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1727.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1730.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1732.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1735.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1737.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1740.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1742.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1745.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1750.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1752.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1755.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1757.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1760.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1762.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1765.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1767.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1770.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1772.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1775.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1777.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1780.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1782.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1785.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1787.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1790.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1792.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1795.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1797.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1800.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1802.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1805.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1807.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1810.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1812.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1815.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1817.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1820.00,0.0000,0.0000,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000
1822.50,0.0000,0.0000,0.0000,0.0000,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000
1825.00,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,0.0000,0.0000
1827.50,0.0000,0.0000,0.0000,0.0000,0.0259,0.0000,0.0000,0.0000,0.0000,0.0000
1830.00,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000
1832.50,0.0000,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000,0.0000,0.0000,0.0000
1835.00,0.0000,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000,0.0000,0.0000,0.0000
1837.50,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,0.0000,0.0000,0.0000
1840.00,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.0000,0.0000,0.0000
1842.50,0.0000,0.0000,0.0000,0.0000,0.0432,0.0000,0.0000,0.0000,0.0000,0.0000
1845.00,0.0000,0.0000,0.0000,0.0000,0.0454,0.0000,0.0000,0.0000,0.0000,0.0000
1847.50,0.0000,0.0000,0.0000,0.0000,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000
1850.00,0.0000,0.0000,0.0000,0.0000,0.0624,0.0000,0.0000,0.0000,0.0000,0.0000
1852.50,0.0000,0.0000,0.0000,0.0000,0.0839,0.0000,0.0000,0.0000,0.0000,0.0000
1855.00,0.0000,0.0000,0.0000,0.0000,0.1305,0.0000,0.0000,0.0000,0.0000,0.0000
1857.50,0.0000,0.0000,0.0000,0.0000,0.2066,0.0000,0.0000,0.0000,0.0000,0.0000
1860.00,0.0000,0.0000,0.0000,0.0000,0.3012,0.0000,0.0000,0.0000,0.0000,0.0000
1862.50,0.0000,0.0000,0.0000,0.0000,0.4087,0.0000,0.0000,0.0000,0.0000,0.0000
1865.00,0.0000,0.0000,0.0000,0.0000,0.5292,0.0000,0.0000,0.0000,0.0000,0.0000
1867.50,0.0000,0.0000,0.0000,0.0000,0.6814,0.0000,0.0000,0.0000,0.0000,0.0000
1870.00,0.0000,0.0000,0.0000,0.0000,0.8961,0.0000,0.0000,0.0000,0.0000,0.0000
1872.50,0.0000,0.0000,0.0000,0.0000,1.1607,0.0000,0.0000,0.0000,0.0000,0.0000
1875.00,0.0000,0.0000,0.0000,0.0000,1.4407,0.0000,0.0000,0.0000,0.0000,0.0000
1877.50,0.0000,0.0000,0.0000,0.0000,1.6803,0.0000,0.0000,0.0000,0.0000,0.0000
1880.00,0.0000,0.0000,0.0000,0.0000,1.8543,0.0000,0.0000,0.0000,0.0000,0.0000
1882.50,0.0000,0.0000,0.0000,0.0000,1.9683,0.0000,0.0000,0.0000,0.0000,0.0000
1885.00,0.0000,0.0000,0.0000,0.0000,2.0260,0.0000,0.0000,0.0000,0.0000,0.0000
1887.50,0.0000,0.0000,0.0000,0.0000,2.0562,0.0000,0.0000,0.0000,0.0000,0.0000
1890.00,0.0000,0.0000,0.0000,0.0000,2.0704,0.0000,0.0000,0.0000,0.0000,0.0000
1892.50,0.0000,0.0000,0.0000,0.0000,2.0550,0.0000,0.0000,0.0000,0.0000,0.0000
1895.00,0.0000,0.0000,0.0000,0.0000,2.0031,0.0000,0.0000,0.0000,0.0000,0.0000
1897.50,0.0000,0.0000,0.0000,0.0000,1.9304,0.0000,0.0000,0.0000,0.0000,0.0000
1900.00,0.0000,0.0000,0.0000,0.0000,1.8731,0.0000,0.0000,0.0000,0.0000,0.0000
1902.50,0.0000,0.0000,0.0000,0.0000,1.8325,0.0000,0.0000,0.0000,0.0000,0.0000
1905.00,0.0000,0.0000,0.0000,0.0000,1.7974,0.0000,0.0000,0.0000,0.0000,0.0000
1907.50,0.0000,0.0000,0.0000,0.0000,1.7334,0.0000,0.0000,0.0000,0.0000,0.0000
1910.00,0.0000,0.0000,0.0000,0.0000,1.6188,0.0000,0.0000,0.0000,0.0000,0.0000
1912.50,0.0000,0.0000,0.0000,0.0000,1.4710,0.0000,0.0000,0.0000,0.0000,0.0000
1915.00,0.0000,0.0000,0.0000,0.0000,1.2919,0.0000,0.0000,0.0000,0.0000,0.0000
1917.50,0.0000,0.0000,0.0000,0.0000,1.0871,0.0000,0.0000,0.0000,0.0000,0.0000
1920.00,0.0000,0.0000,0.0000,0.0000,0.8785,0.0000,0.0000,0.0000,0.0000,0.0000
1922.50,0.0000,0.0000,0.0000,0.0000,0.6871,0.0000,0.0000,0.0000,0.0000,0.0000
1925.00,0.0000,0.0000,0.0000,0.0000,0.5194,0.0000,0.0000,0.0000,0.0000,0.0000
1927.50,0.0000,0.0000,0.0000,0.0000,0.3728,0.0000,0.0000,0.0000,0.0000,0.0000
1930.00,0.0000,0.0000,0.0000,0.0000,0.2565,0.0000,0.0000,0.0000,0.0000,0.0000
1932.50,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000
1935.00,0.0000,0.0000,0.0000,0.0000,0.1099,0.0000,0.0000,0.0000,0.0000,0.0000
1937.50,0.0000,0.0000,0.0000,0.0000,0.0720,0.0000,0.0000,0.0000,0.0000,0.0000
1940.00,0.0000,0.0000,0.0000,0.0000,0.0536,0.0000,0.0000,0.0000,0.0000,0.0000
1942.50,0.0000,0.0000,0.0000,0.0000,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000
1945.00,0.0000,0.0000,0.0000,0.0000,0.0375,0.0000,0.0000,0.0000,0.0000,0.0000
1947.50,0.0000,0.0000,0.0000,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000
1950.00,0.0000,0.0000,0.0000,0.0000,0.0324,0.0000,0.0000,0.0000,0.0000,0.0000
1952.50,0.0000,0.0000,0.0000,0.0000,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000
1955.00,0.0000,0.0000,0.0000,0.0000,0.0251,0.0000,0.0000,0.0000,0.0000,0.0000
1957.50,0.0000,0.0000,0.0000,0.0000,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000
1960.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1962.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1965.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1967.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1970.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1972.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1975.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1977.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1980.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1982.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1985.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1987.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1990.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1992.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1997.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2000.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2002.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2005.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2007.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2010.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2012.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2020.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2027.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2030.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2032.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2035.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2037.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2040.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2042.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2045.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2047.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2050.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2052.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2055.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2057.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2060.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2062.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2065.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2067.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2070.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2072.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2075.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2077.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2080.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2082.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2085.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2087.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2090.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2092.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2095.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.0000,0.0000
2097.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000
2100.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0404,0.0000,0.0000,0.0000,0.0000
2102.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0690,0.0000,0.0000,0.0000,0.0000
2105.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1237,0.0000,0.0000,0.0000,0.0000
2107.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.2051,0.0000,0.0000,0.0000,0.0000
2110.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.3206,0.0000,0.0000,0.0000,0.0000
2112.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.4619,0.0000,0.0000,0.0000,0.0000
2115.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.6269,0.0000,0.0000,0.0000,0.0000
2117.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.8073,0.0000,0.0000,0.0000,0.0000
2120.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.0025,0.0000,0.0000,0.0000,0.0000
2122.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.2045,0.0000,0.0000,0.0000,0.0000
2125.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.4075,0.0000,0.0000,0.0000,0.0000
2127.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.5980,0.0000,0.0000,0.0000,0.0000
2130.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.7690,0.0000,0.0000,0.0000,0.0000
2132.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.9111,0.0000,0.0000,0.0000,0.0000
2135.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.0102,0.0000,0.0000,0.0000,0.0000
2137.50,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,0.0000,0.0000,0.0000,0.0000
2140.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.0965,0.0000,0.0000,0.0000,0.0000
2142.50,0.0000,0.0000,0.0000,0.0000,0.0000,2.1009,0.0000,0.0000,0.0000,0.0000
2145.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.0903,0.0000,0.0000,0.0000,0.0000
2147.50,0.0000,0.0000,0.0000,0.0000,0.0000,2.0685,0.0000,0.0000,0.0000,0.0000
2150.00,0.0000,0.0000,0.0000,0.0000,0.0000,2.0262,0.0000,0.0000,0.0000,0.0000
2152.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.9608,0.0000,0.0000,0.0000,0.0000
2155.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.8675,0.0000,0.0000,0.0000,0.0000
2157.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.7447,0.0000,0.0000,0.0000,0.0000
2160.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.5974,0.0000,0.0000,0.0000,0.0000
2162.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.4411,0.0000,0.0000,0.0000,0.0000
2165.00,0.0000,0.0000,0.0000,0.0000,0.0000,1.2742,0.0000,0.0000,0.0000,0.0000
2167.50,0.0000,0.0000,0.0000,0.0000,0.0000,1.0954,0.0000,0.0000,0.0000,0.0000
2170.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,0.0000,0.0000,0.0000,0.0000
2172.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.7062,0.0000,0.0000,0.0000,0.0000
2175.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.5164,0.0000,0.0000,0.0000,0.0000
2177.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.3475,0.0000,0.0000,0.0000,0.0000
2180.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.2148,0.0000,0.0000,0.0000,0.0000
2182.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.1205,0.0000,0.0000,0.0000,0.0000
2185.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0665,0.0000,0.0000,0.0000,0.0000
2187.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0376,0.0000,0.0000,0.0000,0.0000
2190.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,0.0000
2192.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0211,0.0000,0.0000,0.0000,0.0000
